route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,bikes_allowed,attributes_ch
000012.000011.106:12,085109,70:2,Zürich HB,12,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,575904,71:1,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,449259,71:2,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,703241,71:3,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,516698,71:4,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,744637,71:5,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,057132,71:6,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,000085,71:7,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,000086,71:8,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,084550,71:9,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,063393,71:10,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,084555,71:11,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,452316,71:12,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,551303,71:13,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,697501,71:14,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,736167,71:15,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,000087,71:16,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,063329,71:17,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,007245,71:18,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,000088,71:19,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,744810,71:20,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.101:13,000076,71:21,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.102:13,739320,72:1,Como S. Giovanni,13,,,,1,BZ;FS;FZ;GP;R;RR;RZ;VR;WR;WV
000013.000011.103:13,697097,73:1,Chiasso,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.103:13,054584,73:2,Chiasso,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.103:13,732015,73:3,Chiasso,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.103:13,000089,73:4,Chiasso,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.104:13,088288,74:1,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.104:13,089458,74:2,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.105:13,696670,75:1,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.105:13,057869,75:2,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.105:13,561585,75:3,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.105:13,082168,75:4,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.106:13,696186,76:1,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.107:13,734799,77:1,Chiasso,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.107:13,725738,77:2,Chiasso,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000013.000011.108:13,300880,78:1,Como S. Giovanni,13,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000014.000011.101:14,385966,79:1,Zürich HB,14,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000014.000011.101:14,012669,79:2,Zürich HB,14,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000014.000011.101:14,000091,79:3,Zürich HB,14,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000014.000011.101:14,000092,79:4,Zürich HB,14,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000014.000011.101:14,036761,79:5,Zürich HB,14,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000014.000011.101:14,000093,79:6,Zürich HB,14,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000014.000011.101:14,000094,79:7,Zürich HB,14,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000014.000011.101:14,008173,79:8,Zürich HB,14,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000014.000011.103:14,731409,80:1,Zürich HB,14,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000014.000011.103:14,332373,80:2,Zürich HB,14,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000014.000011.103:14,572788,80:3,Zürich HB,14,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000014.000011.104:14,730943,81:1,Zürich HB,14,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000014.000011.104:14,085109,81:2,Zürich HB,14,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000014.000011.105:14,733583,82:1,Zürich HB,14,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000014.000011.106:14,560164,83:1,Chiasso,14,,,,1,BZ;FS;FZ;GP;R;RR;RZ;VR;WR;WV
000015.000011.101:15,000095,84:1,Como S. Giovanni,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.101:15,079063,84:2,Como S. Giovanni,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.101:15,062553,84:3,Como S. Giovanni,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.101:15,000096,84:4,Como S. Giovanni,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.101:15,048336,84:5,Como S. Giovanni,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.101:15,071735,84:6,Como S. Giovanni,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.101:15,554933,84:7,Como S. Giovanni,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.101:15,000097,84:8,Como S. Giovanni,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.101:15,000098,84:9,Como S. Giovanni,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.101:15,706859,84:10,Como S. Giovanni,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.101:15,744811,84:11,Como S. Giovanni,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.101:15,000099,84:12,Como S. Giovanni,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.102:15,739320,85:1,Como S. Giovanni,15,,,,1,BZ;FS;FZ;GP;R;RR;RZ;VR;WR;WV
000015.000011.103:15,560007,86:1,Como S. Giovanni,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.103:15,440114,86:2,Como S. Giovanni,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.104:15,745270,87:1,Chiasso,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.104:15,733583,87:2,Chiasso,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.104:15,741939,87:3,Chiasso,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.105:15,561585,88:1,Como S. Giovanni,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.105:15,723943,88:2,Como S. Giovanni,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.105:15,057869,88:3,Como S. Giovanni,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.106:15,085109,89:1,Como S. Giovanni,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.106:15,730943,89:2,Como S. Giovanni,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000015.000011.107:15,300880,90:1,Como S. Giovanni,15,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000016.000011.101:16,033468,91:1,Zürich HB,16,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000016.000011.101:16,038520,91:2,Zürich HB,16,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000016.000011.101:16,000100,91:3,Zürich HB,16,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000016.000011.101:16,000101,91:4,Zürich HB,16,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000016.000011.101:16,708793,91:5,Zürich HB,16,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000016.000011.101:16,000102,91:6,Zürich HB,16,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000016.000011.101:16,000103,91:7,Zürich HB,16,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000016.000011.101:16,000104,91:8,Zürich HB,16,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000016.000011.102:16,739320,92:1,Chiasso,16,,,,1,BZ;FS;FZ;GP;R;RR;RZ;VR;WR;WV
000016.000011.103:16,747496,93:1,Zürich HB,16,,,,0,BZ;FS;FZ;RZ;WR;WV
000016.000011.103:16,745270,93:2,Zürich HB,16,,,,0,BZ;FS;FZ;RZ;WR;WV
000016.000011.103:16,697097,93:3,Zürich HB,16,,,,0,BZ;FS;FZ;RZ;WR;WV
000016.000011.103:16,733583,93:4,Zürich HB,16,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000016.000011.103:16,741939,93:5,Zürich HB,16,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000016.000011.104:16,561585,94:1,Zürich HB,16,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000016.000011.104:16,057869,94:2,Zürich HB,16,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000016.000011.104:16,696670,94:3,Zürich HB,16,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000016.000011.104:16,653082,94:4,Zürich HB,16,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000016.000011.105:16,730943,95:1,Zürich HB,16,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000016.000011.105:16,085109,95:2,Zürich HB,16,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000017.000011.101:17,330283,96:1,Como S. Giovanni,17,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000017.000011.101:17,691226,96:2,Como S. Giovanni,17,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000017.000011.101:17,000105,96:3,Como S. Giovanni,17,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000017.000011.102:17,059337,97:1,Como S. Giovanni,17,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000017.000011.102:17,732428,97:2,Como S. Giovanni,17,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000017.000011.103:17,438892,98:1,Como S. Giovanni,17,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000017.000011.105:17,741939,99:1,Chiasso,17,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000018.000011.101:18,000106,100:1,Zürich HB,18,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000018.000011.101:18,744809,100:2,Zürich HB,18,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000018.000011.101:18,000107,100:3,Zürich HB,18,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000018.000011.101:18,409442,100:4,Zürich HB,18,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000018.000011.101:18,047630,100:5,Zürich HB,18,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000018.000011.101:18,744811,100:6,Zürich HB,18,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000018.000011.101:18,086841,100:7,Zürich HB,18,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000018.000011.101:18,094023,100:8,Zürich HB,18,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000018.000011.101:18,570966,100:9,Zürich HB,18,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000018.000011.101:18,744810,100:10,Zürich HB,18,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000018.000011.101:18,000108,100:11,Zürich HB,18,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000018.000011.101:18,719468,100:12,Zürich HB,18,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000018.000011.102:18,739320,101:1,Chiasso,18,,,,1,BZ;FS;FZ;GP;R;RR;RZ;VR;WR;WV
000018.000011.103:18,119388,102:1,Zürich HB,18,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000018.000011.103:18,082168,102:2,Zürich HB,18,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000018.000011.103:18,561585,102:3,Zürich HB,18,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000018.000011.104:18,000109,103:1,Zürich HB,18,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000018.000011.104:18,741939,103:2,Zürich HB,18,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000018.000011.104:18,732015,103:3,Zürich HB,18,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000018.000011.105:18,696186,104:1,Zürich HB,18,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000019.000011.101:19,604063,105:1,Como S. Giovanni,19,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000019.000011.101:19,720565,105:2,Como S. Giovanni,19,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000019.000011.101:19,000110,105:3,Como S. Giovanni,19,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000019.000011.101:19,729153,105:4,Como S. Giovanni,19,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000019.000011.101:19,557997,105:5,Como S. Giovanni,19,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000019.000011.101:19,720445,105:6,Como S. Giovanni,19,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000019.000011.101:19,000111,105:7,Como S. Giovanni,19,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000019.000011.102:19,567207,106:1,Como S. Giovanni,19,,,,1,BZ;FS;FZ;GP;R;RR;RZ;VR;WR;WV
000019.000011.103:19,438892,107:1,Como S. Giovanni,19,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000019.000011.105:19,741939,108:1,Chiasso,19,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000020.000011.101:20,000112,109:1,Zürich HB,20,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000020.000011.101:20,000113,109:2,Zürich HB,20,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000020.000011.101:20,660307,109:3,Zürich HB,20,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000020.000011.101:20,304391,109:4,Zürich HB,20,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000020.000011.101:20,568726,109:5,Zürich HB,20,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000020.000011.101:20,733281,109:6,Zürich HB,20,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000020.000011.102:20,567207,110:1,Chiasso,20,,,,1,BZ;FS;FZ;GP;R;RR;RZ;VR;WR;WV
000020.000011.104:20,741939,111:1,Zürich HB,20,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.101:21,063392,112:1,Como S. Giovanni,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.101:21,697079,112:2,Como S. Giovanni,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.101:21,012669,112:3,Como S. Giovanni,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.101:21,000114,112:4,Como S. Giovanni,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.101:21,333912,112:5,Como S. Giovanni,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.101:21,049036,112:6,Como S. Giovanni,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.101:21,000115,112:7,Como S. Giovanni,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.101:21,092994,112:8,Como S. Giovanni,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.101:21,000116,112:9,Como S. Giovanni,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.103:21,030198,113:1,Como S. Giovanni,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.103:21,735121,113:2,Como S. Giovanni,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.104:21,745270,114:1,Chiasso,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.104:21,733583,114:2,Chiasso,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.104:21,741939,114:3,Chiasso,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.105:21,082168,115:1,Como S. Giovanni,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.105:21,561585,115:2,Como S. Giovanni,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.105:21,057869,115:3,Como S. Giovanni,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.105:21,696670,115:4,Como S. Giovanni,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.106:21,730943,116:1,Como S. Giovanni,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.106:21,085109,116:2,Como S. Giovanni,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000021.000011.107:21,560164,117:1,Como S. Giovanni,21,,,,1,BZ;FS;FZ;GP;R;RR;RZ;VR;WR;WV
000021.000011.108:21,731409,118:1,Como S. Giovanni,21,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.101:22,000117,119:1,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.101:22,734350,119:2,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.101:22,695859,119:3,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.101:22,000118,119:4,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.101:22,000119,119:5,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.101:22,696235,119:6,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.101:22,406773,119:7,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.101:22,000120,119:8,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.101:22,732969,119:9,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.101:22,741394,119:10,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.101:22,697502,119:11,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.101:22,000121,119:12,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.101:22,103748,119:13,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.101:22,744345,119:14,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.101:22,000122,119:15,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.101:22,000123,119:16,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.102:22,148107,120:1,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.103:22,583979,121:1,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.103:22,436054,121:2,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.103:22,178330,121:3,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.103:22,233227,121:4,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.104:22,697585,122:1,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.104:22,735144,122:2,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.104:22,432349,122:3,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000022.000011.105:22,567207,123:1,Chiasso,22,,,,1,BZ;FS;FZ;GP;R;RR;RZ;VR;WR;WV
000022.000011.107:22,741939,124:1,Zürich HB,22,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.101:23,000124,125:1,Como S. Giovanni,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.101:23,409442,125:2,Como S. Giovanni,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.101:23,000125,125:3,Como S. Giovanni,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.101:23,082325,125:4,Como S. Giovanni,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.101:23,000126,125:5,Como S. Giovanni,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.101:23,000127,125:6,Como S. Giovanni,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.101:23,000128,125:7,Como S. Giovanni,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.101:23,744811,125:8,Como S. Giovanni,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.101:23,000129,125:9,Como S. Giovanni,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.101:23,000130,125:10,Como S. Giovanni,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.101:23,715907,125:11,Como S. Giovanni,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.101:23,000131,125:12,Como S. Giovanni,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.101:23,561957,125:13,Como S. Giovanni,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.102:23,746516,126:1,Como S. Giovanni,23,,,,1,BZ;FS;FZ;GP;R;RR;RZ;VR;WR;WV
000023.000011.102:23,567207,126:2,Como S. Giovanni,23,,,,1,BZ;FS;FZ;GP;R;RR;RZ;VR;WR;WV
000023.000011.103:23,082168,127:1,Como S. Giovanni,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.103:23,561585,127:2,Como S. Giovanni,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.103:23,572788,127:3,Como S. Giovanni,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.105:23,089458,128:1,Como S. Giovanni,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.105:23,733631,128:2,Como S. Giovanni,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.106:23,696186,129:1,Como S. Giovanni,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.107:23,054584,130:1,Chiasso,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.107:23,732015,130:2,Chiasso,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.108:23,734799,131:1,Bellinzona,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000023.000011.109:23,731409,132:1,Como S. Giovanni,23,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000030.000011.101:30,455527,133:1,Zürich HB,30,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000030.000011.101:30,449259,133:2,Zürich HB,30,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000030.000011.101:30,049149,133:3,Zürich HB,30,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000030.000011.101:30,089824,133:4,Zürich HB,30,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000030.000011.101:30,062132,133:5,Zürich HB,30,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000030.000011.101:30,084115,133:6,Zürich HB,30,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000030.000011.101:30,601260,133:7,Zürich HB,30,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000030.000011.101:30,094440,133:8,Zürich HB,30,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000030.000011.101:30,560844,133:9,Zürich HB,30,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000030.000011.102:30,739320,134:1,Chiasso,30,,,,1,BZ;FS;FZ;GP;R;RR;RZ;VR;WR;WV
000030.000011.103:30,082168,135:1,Zürich HB,30,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000030.000011.103:30,572788,135:2,Zürich HB,30,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000030.000011.103:30,731409,135:3,Zürich HB,30,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000030.000011.103:30,561585,135:4,Zürich HB,30,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000030.000011.104:30,730943,136:1,Zürich HB,30,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000030.000011.104:30,085109,136:2,Zürich HB,30,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000030.000011.105:30,575214,137:1,Zürich HB,30,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000030.000011.105:30,555685,137:2,Zürich HB,30,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000030.000011.106:30,079023,138:1,Zürich HB,30,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000030.000011.106:30,745326,138:2,Zürich HB,30,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000031.000011.101:31,100401,139:1,Como S. Giovanni,31,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000031.000011.101:31,000132,139:2,Como S. Giovanni,31,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000031.000011.101:31,709399,139:3,Como S. Giovanni,31,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
000031.000011.101:31,089456,139:4,Como S. Giovanni,31,,,,1,BZ;FS;FZ;R;RZ;VR;WR;WV
